date,campaign_id,campaign_name,impressions,clicks,cost_usd
2026-01-14,105,YouTube - Awareness,118999,6125,1003.98
2026-01-15,105,YouTube - Awareness,100766,3486,979.72
2026-01-16,105,YouTube - Awareness,58344,3066,709.01
2026-01-17,105,YouTube - Awareness,100085,3294,801.26
2026-01-18,105,YouTube - Awareness,52554,2946,647.36
2026-01-19,105,YouTube - Awareness,90246,2393,994.79
2026-01-20,105,YouTube - Awareness,93132,5385,653.4
2026-01-21,105,YouTube - Awareness,108297,5633,1040.62
2026-01-22,105,YouTube - Awareness,93879,2990,1046.08
2026-01-23,105,YouTube - Awareness,86108,3119,807.22
2026-01-24,105,YouTube - Awareness,104246,3831,740.43
2026-01-25,105,YouTube - Awareness,119517,4296,896.96
2026-01-26,105,YouTube - Awareness,124388,6163,903.35
2026-01-27,105,YouTube - Awareness,79765,3963,904.76
2026-01-28,105,YouTube - Awareness,84472,3330,612.99
2026-01-29,105,YouTube - Awareness,81788,3221,568.2
2026-01-30,105,YouTube - Awareness,63431,1483,705.33
2026-01-31,105,YouTube - Awareness,80097,3751,708.63
2026-02-01,105,YouTube - Awareness,56748,2428,660.19
2026-02-02,105,YouTube - Awareness,117124,4967,1012.07
2026-02-03,105,YouTube - Awareness,81148,2629,575.96
2026-02-04,105,YouTube - Awareness,98658,3533,683.41
2026-02-05,105,YouTube - Awareness,65811,3646,719.47
2026-02-06,105,YouTube - Awareness,50872,1173,579.83
2026-02-07,105,YouTube - Awareness,109184,6112,1043.6
2026-02-08,105,YouTube - Awareness,74837,2825,569.1
2026-02-09,105,YouTube - Awareness,127234,4989,953.53
2026-02-10,105,YouTube - Awareness,106089,6267,744.08
2026-02-11,105,YouTube - Awareness,96135,4559,706.58
2026-02-12,105,YouTube - Awareness,91588,4729,675.62
2026-02-13,105,YouTube - Awareness,102457,5587,694.42
2026-02-14,105,YouTube - Awareness,79978,3561,604.58
2026-02-15,105,YouTube - Awareness,74736,3815,-80.262
2026-02-16,105,YouTube - Awareness,64690,2690,724.68
2026-02-17,105,YouTube - Awareness,115167,3697,843.19
2026-02-18,105,YouTube - Awareness,124865,6623,908.17
2026-02-19,105,YouTube - Awareness,143250,4662,977.66
2026-02-20,105,YouTube - Awareness,74864,2351,661.13
2026-02-21,105,YouTube - Awareness,74738,3857,838.21
2026-02-22,105,YouTube - Awareness,83580,3907,1017.21
2026-02-23,105,YouTube - Awareness,129804,4193,
2026-02-24,105,YouTube - Awareness,93432,5216,993.75
2026-02-25,105,YouTube - Awareness,47863,970,569.57
2026-02-26,105,YouTube - Awareness,128006,4655,1023.35
2026-02-27,105,YouTube - Awareness,72523,3381,697.94
2026-02-28,105,YouTube - Awareness,50549,1307,573.9
2026-03-01,105,YouTube - Awareness,99512,5346,879.06
2026-03-02,105,YouTube - Awareness,109759,3819,1248.87
2026-03-03,105,YouTube - Awareness,132209,4774,1010.49
2026-03-04,105,YouTube - Awareness,81216,1854,768.59
2026-03-05,105,YouTube - Awareness,69214,3738,728.44
2026-03-06,105,YouTube - Awareness,171827,7598,1288.95
2026-03-07,105,YouTube - Awareness,91060,4836,813.91
2026-03-08,105,YouTube - Awareness,120495,7198,1239.57
2026-03-09,105,YouTube - Awareness,97974,2294,764.04
2026-03-10,105,YouTube - Awareness,149595,7911,1196.58
2026-03-11,105,YouTube - Awareness,132189,6930,1023.53
2026-03-12,105,YouTube - Awareness,101805,2884,815.76
2026-03-13,105,YouTube - Awareness,88216,3513,802.26
2026-03-14,105,YouTube - Awareness,99051,5869,1142.35
2026-03-15,105,YouTube - Awareness,88582,3434,985.22
2026-03-16,105,YouTube - Awareness,140565,7826,1073.13
2026-03-17,105,YouTube - Awareness,172275,8174,1199.54
2026-03-18,105,YouTube - Awareness,117979,2763,1122.03
2026-03-19,105,YouTube - Awareness,109213,2497,848.73
2026-03-20,105,YouTube - Awareness,104143,3686,791.39
2026-03-21,105,YouTube - Awareness,132726,3050,981.5
2026-03-22,105,YouTube - Awareness,136586,7996,999.54
2026-03-23,105,YouTube - Awareness,129542,3291,939.25
2026-03-24,105,YouTube - Awareness,113592,2448,833.22
2026-03-25,105,YouTube - Awareness,104498,3313,786.91
2026-03-26,105,YouTube - Awareness,79391,1960,891.02
2026-03-27,105,YouTube - Awareness,95416,3630,826.89
2026-03-28,105,YouTube - Awareness,81200,2198,898.93
2026-03-29,105,YouTube - Awareness,111328,5432,1233.92
2026-03-30,105,YouTube - Awareness,75906,1844,735.95
2026-03-31,105,YouTube - Awareness,131999,5539,985.34
2026-04-01,105,YouTube - Awareness,178817,9303,1270.99
2026-04-02,105,YouTube - Awareness,105768,6262,718.02
2026-04-03,105,YouTube - Awareness,110469,6471,791.24
2026-04-04,105,YouTube - Awareness,91085,4834,974.86
2026-04-05,105,YouTube - Awareness,148275,5588,1196.03
2026-04-06,105,YouTube - Awareness,132840,4968,1007.65
2026-04-07,105,YouTube - Awareness,70907,3927,870.33
2026-04-08,105,YouTube - Awareness,137634,6867,969.17
2026-04-09,105,YouTube - Awareness,111756,6251,924.21
2026-04-10,105,YouTube - Awareness,110320,2709,1142.11
2026-04-11,105,YouTube - Awareness,134223,3201,957.13
2026-04-12,105,YouTube - Awareness,159314,7201,1180.92
2026-04-13,105,YouTube - Awareness,94878,5456,1121.43
2026-04-14,105,YouTube - Awareness,122868,6404,832.81
2026-04-15,105,YouTube - Awareness,91664,2397,1106.5
2026-04-16,105,YouTube - Awareness,177962,8876,1230.1
2026-04-17,105,YouTube - Awareness,138626,7990,954.16
2026-04-18,105,YouTube - Awareness,152392,4787,1045.58
2026-04-19,105,YouTube - Awareness,98728,2774,939.6
2026-04-20,105,YouTube - Awareness,71738,4062,882.86
2026-04-21,105,YouTube - Awareness,101070,5634,1089.08
2026-04-22,105,YouTube - Awareness,136888,5913,1256.12
2026-04-23,105,YouTube - Awareness,105940,3872,773.94
2026-04-24,105,YouTube - Awareness,116852,6787,1236.1
2026-04-25,105,YouTube - Awareness,142571,6076,1188.07
2026-04-26,105,YouTube - Awareness,128223,6357,1273.47
2026-04-27,105,YouTube - Awareness,123204,6454,1101.23
2026-04-28,105,YouTube - Awareness,143970,5561,1110.48
2026-04-29,105,YouTube - Awareness,134995,5268,1227.7
2026-04-30,105,YouTube - Awareness,96193,3028,755.27
2026-05-01,105,YouTube - Awareness,163631,8243,1174.48
2026-05-02,105,YouTube - Awareness,143218,3223,1021.38
2026-05-03,105,YouTube - Awareness,110878,5238,826.07
2026-05-04,105,YouTube - Awareness,123739,3264,1120.62
2026-05-05,105,YouTube - Awareness,90875,4056,931.05
2026-05-06,105,YouTube - Awareness,122980,5767,1255.3
2026-05-07,105,YouTube - Awareness,142255,4038,957.83
2026-05-08,105,YouTube - Awareness,144357,7700,1240.01
2026-05-09,105,YouTube - Awareness,116898,3742,897.93
2026-05-10,105,YouTube - Awareness,72475,2431,740.64
2026-05-11,105,YouTube - Awareness,58028,1499,711.38
2026-05-12,105,YouTube - Awareness,129921,6134,1271.59
2026-05-13,105,YouTube - Awareness,78910,4360,978.06
2026-05-14,105,YouTube - Awareness,108143,2591,1015.5
2026-05-15,105,YouTube - Awareness,74543,3113,802.03
2026-05-16,105,YouTube - Awareness,163466,3849,1251.58
2026-05-17,105,YouTube - Awareness,66183,2361,802.03
2026-05-18,105,YouTube - Awareness,123625,6097,860.51
2026-05-19,105,YouTube - Awareness,172463,8654,1275.28
2026-05-20,105,YouTube - Awareness,149220,5848,1271.68
2026-05-21,105,YouTube - Awareness,101877,2088,857.0
2026-05-22,105,YouTube - Awareness,94569,2830,1128.15
2026-05-23,105,YouTube - Awareness,135426,7984,953.05
2026-05-24,105,YouTube - Awareness,130241,7577,1157.89
2026-05-25,105,YouTube - Awareness,125704,6438,839.0
2026-05-26,105,YouTube - Awareness,80308,3362,741.49
2026-05-27,105,YouTube - Awareness,80359,3942,791.9
2026-05-28,105,YouTube - Awareness,162361,6334,1166.86
2026-05-29,105,YouTube - Awareness,94342,2197,911.8
2026-05-30,105,YouTube - Awareness,156844,6155,1136.44
2026-05-31,105,YouTube - Awareness,177032,9080,1298.34
2026-06-01,105,YouTube - Awareness,83581,2399,771.03
2026-06-02,105,YouTube - Awareness,108816,3353,758.43
2026-06-03,105,YouTube - Awareness,68660,2668,728.56
2026-06-04,105,YouTube - Awareness,77762,2316,826.01
2026-06-05,105,YouTube - Awareness,139887,3686,986.21
2026-06-06,105,YouTube - Awareness,107103,3358,825.26
2026-06-07,105,YouTube - Awareness,126655,4939,1058.11
2026-06-08,105,YouTube - Awareness,134511,3190,912.28
2026-06-09,105,YouTube - Awareness,162601,6918,1100.82
2026-06-10,105,YouTube - Awareness,92578,5220,868.05
2026-06-11,105,YouTube - Awareness,167665,7615,1179.5
2026-06-12,105,YouTube - Awareness,122138,5477,1045.47
2026-06-13,105,YouTube - Awareness,126262,3046,1200.33
2026-06-14,105,YouTube - Awareness,177196,7141,1183.42
2026-06-15,105,YouTube - Awareness,169760,4001,1234.24
2026-06-16,105,YouTube - Awareness,89854,1942,759.45
2026-06-17,105,YouTube - Awareness,104303,5511,954.97
2026-06-18,105,YouTube - Awareness,164249,5727,1128.9
2026-06-19,105,YouTube - Awareness,124201,5535,1311.34
2026-06-20,105,YouTube - Awareness,145099,3950,1047.24
2026-06-21,105,YouTube - Awareness,93062,4949,1119.74
2026-06-22,105,YouTube - Awareness,99036,3179,1060.1
2026-06-23,105,YouTube - Awareness,126656,5207,886.62
2026-06-24,105,YouTube - Awareness,100921,5161,1110.32
2026-06-25,105,YouTube - Awareness,66032,2621,755.87
2026-06-26,105,YouTube - Awareness,112664,6046,816.68
2026-06-27,105,YouTube - Awareness,108838,4987,835.02
2026-06-28,105,YouTube - Awareness,155340,8019,1243.2
2026-06-29,105,YouTube - Awareness,88876,4167,800.53
2026-06-30,105,YouTube - Awareness,90531,3917,1032.79
2026-07-01,105,YouTube - Awareness,126809,2965,914.93
2026-07-02,105,YouTube - Awareness,109271,2777,1216.61
2026-07-03,105,YouTube - Awareness,69488,3385,812.69
2026-07-04,105,YouTube - Awareness,72954,4321,910.99
2026-07-05,105,YouTube - Awareness,192774,11523,1307.89
2026-07-06,105,YouTube - Awareness,92365,4859,964.09
2026-07-07,105,YouTube - Awareness,74891,3575,789.1
2026-07-08,105,YouTube - Awareness,167581,5640,1154.18
2026-07-09,105,YouTube - Awareness,93148,4758,1152.3
2026-07-10,105,YouTube - Awareness,120226,6004,964.1
2026-07-11,105,YouTube - Awareness,121502,2690,1013.99
2026-07-12,105,YouTube - Awareness,76712,1539,770.81
2026-07-13,105,YouTube - Awareness,103790,2629,721.37
2026-07-14,105,YouTube - Awareness,97030,4500,782.81
2026-07-15,105,YouTube - Awareness,106426,2677,1296.72
2026-07-16,105,YouTube - Awareness,90098,4445,856.09
2026-07-17,105,YouTube - Awareness,102993,4462,874.84
2026-07-18,105,YouTube - Awareness,83368,2791,827.35
2026-07-19,105,YouTube - Awareness,87882,3155,778.06
2024-07-20,106,Competitor - Search,33050,677,332.76
2024-07-21,106,Competitor - Search,60929,3416,474.06
2024-07-22,106,Competitor - Search,33313,1574,376.87
2024-07-23,106,Competitor - Search,41231,1311,339.84
2024-07-24,106,Competitor - Search,24870,1095,283.16
2024-07-25,106,Competitor - Search,39456,2152,480.66
2024-07-26,106,Competitor - Search,51463,3021,456.01
2024-07-27,106,Competitor - Search,44601,2561,436.82
2024-07-28,106,Competitor - Search,29359,931,288.43
2024-07-29,106,Competitor - Search,50060,1326,424.55
2024-07-30,106,Competitor - Search,38091,1822,379.51
2024-07-31,106,Competitor - Search,54520,3078,420.2
2024-08-01,106,Competitor - Search,63291,2413,484.09
2024-08-02,106,Competitor - Search,38853,1387,469.24
2024-08-03,106,Competitor - Search,41820,2334,355.58
2024-08-04,106,Competitor - Search,49876,2791,410.58
2024-08-05,106,Competitor - Search,44158,1897,312.02
2024-08-06,106,Competitor - Search,50899,1073,397.68
2024-08-07,106,Competitor - Search,37026,1750,391.63
2024-08-08,106,Competitor - Search,62727,3181,433.06
2024-08-09,106,Competitor - Search,33610,1552,268.84
2024-08-10,106,Competitor - Search,44777,1973,319.38
2024-08-11,106,Competitor - Search,35920,1569,292.09
2024-08-12,106,Competitor - Search,33495,896,279.65
2024-08-13,106,Competitor - Search,48104,1760,397.37
2024-08-14,106,Competitor - Search,58090,2433,402.0
2024-08-15,106,Competitor - Search,38023,1128,381.68
2024-08-16,106,Competitor - Search,41416,1165,433.61
2024-08-17,106,Competitor - Search,34208,1731,367.07
2024-08-18,106,Competitor - Search,55137,3249,401.92
2024-08-19,106,Competitor - Search,47731,1890,484.86
2024-08-20,106,Competitor - Search,33887,983,370.93
2024-08-21,106,Competitor - Search,32959,680,311.98
2024-08-22,106,Competitor - Search,36245,1367,272.65
2024-08-23,106,Competitor - Search,37803,1959,426.92
2024-08-24,106,Competitor - Search,39239,873,386.05
2024-08-25,106,Competitor - Search,38439,982,457.7
2024-08-26,106,Competitor - Search,36910,1916,281.71
2024-08-27,106,Competitor - Search,47197,2410,401.11
2024-08-28,106,Competitor - Search,47814,1540,418.71
2024-08-29,106,Competitor - Search,60327,3078,422.5
2024-08-30,106,Competitor - Search,42602,2114,420.62
2024-08-31,106,Competitor - Search,51217,1967,367.58
2024-09-01,106,Competitor - Search,40177,947,275.75
2024-09-02,106,Competitor - Search,38037,1048,462.66
2024-09-03,106,Competitor - Search,34824,1603,288.74
2024-09-04,106,Competitor - Search,66269,3305,468.9
2024-09-05,106,Competitor - Search,27456,1389,289.28
2024-09-06,106,Competitor - Search,47418,1973,352.98
2024-09-07,106,Competitor - Search,28978,1110,359.83
2024-09-08,106,Competitor - Search,44861,1051,336.08
2024-09-09,106,Competitor - Search,46240,2533,321.04
2024-09-10,106,Competitor - Search,46557,2370,478.51
2024-09-11,106,Competitor - Search,39387,1572,379.45
2024-09-12,106,Competitor - Search,40006,1294,386.77
2024-09-13,106,Competitor - Search,56273,2258,430.44
2024-09-14,106,Competitor - Search,35198,1549,316.53
2024-09-15,106,Competitor - Search,41047,922,370.09
2024-09-16,106,Competitor - Search,56272,3284,446.75
2024-09-17,106,Competitor - Search,30861,1786,309.41
2024-09-18,106,Competitor - Search,42399,1354,330.87
2024-09-19,106,Competitor - Search,27560,948,319.27
2024-09-20,106,Competitor - Search,27157,1593,304.78
2024-09-21,106,Competitor - Search,49057,1160,383.37
2024-09-22,106,Competitor - Search,43640,1718,402.16
2024-09-23,106,Competitor - Search,33376,1751,369.1
2024-09-24,106,Competitor - Search,26797,632,281.41
2024-09-25,106,Competitor - Search,60407,1507,459.51
2024-09-26,106,Competitor - Search,43725,1956,470.33
2024-09-27,106,Competitor - Search,30706,1739,278.9
2024-09-28,106,Competitor - Search,47433,1604,470.18
2024-09-29,106,Competitor - Search,33905,1001,274.45
2024-09-30,106,Competitor - Search,43022,977,419.33
2024-10-01,106,Competitor - Search,25817,1511,270.27
2024-10-02,106,Competitor - Search,38499,1328,368.29
2024-10-03,106,Competitor - Search,47750,980,390.29
2024-10-04,106,Competitor - Search,37551,767,327.2
2024-10-05,106,Competitor - Search,37634,1463,317.51
2024-10-06,106,Competitor - Search,48716,2542,376.78
2024-10-07,106,Competitor - Search,30035,1212,364.69
2024-10-08,106,Competitor - Search,39639,2108,278.46
2024-10-09,106,Competitor - Search,42237,1492,345.98
2024-10-10,106,Competitor - Search,30443,1101,369.31
2024-10-11,106,Competitor - Search,48843,1742,486.55
2024-10-12,106,Competitor - Search,37008,1845,269.75
2024-10-13,106,Competitor - Search,71138,1456,482.52
2024-10-14,106,Competitor - Search,41934,1023,290.24
2024-10-15,106,Competitor - Search,66018,2334,481.32
2024-10-16,106,Competitor - Search,57208,1277,479.97
2024-10-17,106,Competitor - Search,51789,1770,402.28
2024-10-18,106,Competitor - Search,41222,2200,313.56
2024-10-19,106,Competitor - Search,51768,3099,447.01
2024-10-20,106,Competitor - Search,59703,3124,418.16
2024-10-21,106,Competitor - Search,27466,1610,301.53
2024-10-22,106,Competitor - Search,25663,851,
2024-10-23,106,Competitor - Search,23972,1212,263.35
2024-10-24,106,Competitor - Search,46172,2199,372.18
2024-10-25,106,Competitor - Search,40244,2373,320.94
2024-10-26,106,Competitor - Search,40436,1139,452.38
2024-10-27,106,Competitor - Search,37219,877,281.77
2024-10-28,106,Competitor - Search,33314,837,310.56
2024-10-29,106,Competitor - Search,43584,1494,457.06
2024-10-30,106,Competitor - Search,58705,1416,440.62
2024-10-31,106,Competitor - Search,39416,1974,360.97
2024-11-01,106,Competitor - Search,64030,3234,462.08
2024-11-02,106,Competitor - Search,40875,885,439.59
2024-11-03,106,Competitor - Search,63916,3741,588.05
2024-11-04,106,Competitor - Search,63480,3582,618.17
2024-11-05,106,Competitor - Search,76189,3715,549.21
2024-11-06,106,Competitor - Search,67651,2465,475.2
2024-11-07,106,Competitor - Search,83960,2921,664.55
2024-11-08,106,Competitor - Search,65008,2729,752.55
2024-11-09,106,Competitor - Search,97377,2748,732.73
2024-11-10,106,Competitor - Search,103330,2641,722.72
2024-11-11,106,Competitor - Search,88997,4068,731.58
2024-11-12,106,Competitor - Search,72760,4289,760.23
2024-11-13,106,Competitor - Search,43735,1979,475.19
2024-11-14,106,Competitor - Search,80454,4381,587.06
2024-11-15,106,Competitor - Search,91468,4448,741.29
2024-11-16,106,Competitor - Search,70451,2794,480.53
2024-11-17,106,Competitor - Search,92150,1888,768.37
2024-11-18,106,Competitor - Search,77503,4406,671.61
2024-11-19,106,Competitor - Search,66916,3397,768.26
2024-11-20,106,Competitor - Search,80736,2807,772.02
2024-11-21,106,Competitor - Search,52846,2032,576.88
2024-11-22,106,Competitor - Search,78213,3181,527.41
2024-11-23,106,Competitor - Search,64490,2113,564.7
2024-11-24,106,Competitor - Search,43958,2116,504.87
2024-11-25,106,Competitor - Search,59682,2447,569.01
2024-11-26,106,Competitor - Search,58673,1812,492.69
2024-11-27,106,Competitor - Search,60967,2156,629.37
2024-11-28,106,Competitor - Search,84522,2756,743.76
2024-11-29,106,Competitor - Search,49430,1922,520.43
2024-11-30,106,Competitor - Search,55266,1874,421.26
2024-12-01,106,Competitor - Search,71210,3598,626.51
2024-12-02,106,Competitor - Search,61473,3518,692.7
2024-12-03,106,Competitor - Search,77208,4490,697.35
2024-12-04,106,Competitor - Search,57411,2064,617.65
2024-12-05,106,Competitor - Search,87625,4569,678.74
2024-12-06,106,Competitor - Search,61054,1988,491.65
2024-12-07,106,Competitor - Search,94057,3694,723.21
2024-12-08,106,Competitor - Search,84757,4924,626.59
2024-12-09,106,Competitor - Search,51993,2960,452.07
2024-12-10,106,Competitor - Search,70114,3325,599.05
2024-12-11,106,Competitor - Search,57691,1720,595.24
2024-12-12,106,Competitor - Search,43459,1928,425.13
2024-12-13,106,Competitor - Search,59537,2912,575.4
2024-12-14,106,Competitor - Search,91823,3185,641.16
2024-12-15,106,Competitor - Search,72634,1913,664.02
2024-12-16,106,Competitor - Search,72927,3472,490.25
2024-12-17,106,Competitor - Search,40078,827,429.82
2024-12-18,106,Competitor - Search,97069,3583,653.27
2024-12-19,106,Competitor - Search,50281,1617,589.76
2024-12-20,106,Competitor - Search,52124,1263,468.62
2024-12-21,106,Competitor - Search,89667,5079,640.09
2024-12-22,106,Competitor - Search,50727,2237,420.61
2024-12-23,106,Competitor - Search,67836,3118,452.34
2024-12-24,106,Competitor - Search,48300,1044,521.98
2024-12-25,106,Competitor - Search,67922,2923,649.88
2024-12-26,106,Competitor - Search,63733,3168,677.78
2024-12-27,106,Competitor - Search,91284,5157,678.3
2024-12-28,106,Competitor - Search,80912,4341,664.95
2024-12-29,106,Competitor - Search,59113,1923,464.0
2024-12-30,106,Competitor - Search,93136,3993,671.24
2024-12-31,106,Competitor - Search,48393,1009,479.67
2025-01-01,106,Competitor - Search,28410,951,265.25
2025-01-02,106,Competitor - Search,34390,788,272.36
2025-01-03,106,Competitor - Search,27159,549,263.04
2025-01-04,106,Competitor - Search,35513,1711,337.24
2025-01-05,106,Competitor - Search,33872,1746,278.75
2025-01-06,106,Competitor - Search,35061,1919,365.05
2025-01-07,106,Competitor - Search,27396,1314,300.12
2025-01-08,106,Competitor - Search,33245,1956,361.3
2025-01-09,106,Competitor - Search,48036,1793,348.38
2025-01-10,106,Competitor - Search,32793,1194,376.91
2025-01-11,106,Competitor - Search,32123,858,225.36
2025-01-12,106,Competitor - Search,33490,1042,318.31
2025-01-13,106,Competitor - Search,21997,1081,239.72
2025-01-14,106,Competitor - Search,31784,841,286.14
2025-01-15,106,Competitor - Search,48103,2268,373.14
2025-01-16,106,Competitor - Search,26370,1136,275.14
2025-01-17,106,Competitor - Search,33158,1912,249.13
2025-01-18,106,Competitor - Search,42930,2564,317.43
2025-01-19,106,Competitor - Search,55575,1134,378.81
2025-01-20,106,Competitor - Search,29651,1246,306.43
2025-01-21,106,Competitor - Search,18133,893,223.04
2025-01-22,106,Competitor - Search,20076,599,242.03
2025-01-23,106,Competitor - Search,33811,1452,301.81
2025-01-24,106,Competitor - Search,41252,2186,289.73
2025-01-25,106,Competitor - Search,44140,1827,361.94
2025-01-26,106,Competitor - Search,33553,1760,281.57
2025-01-27,106,Competitor - Search,40415,2112,325.43
2025-01-28,106,Competitor - Search,42065,1994,296.21
2025-01-29,106,Competitor - Search,31304,1086,340.69
2025-01-30,106,Competitor - Search,30888,1770,234.79
2025-01-31,106,Competitor - Search,42828,2333,332.45
2025-02-01,106,Competitor - Search,35510,1387,379.27
2025-02-02,106,Competitor - Search,43495,1765,365.5
2025-02-03,106,Competitor - Search,23197,857,215.0
2025-02-04,106,Competitor - Search,35635,930,360.27
2025-02-05,106,Competitor - Search,25434,1175,310.75
2025-02-06,106,Competitor - Search,44679,1142,374.33
2025-02-07,106,Competitor - Search,46391,1397,370.99
2025-02-08,106,Competitor - Search,44534,1531,304.31
2025-02-09,106,Competitor - Search,29374,813,237.71
2025-02-10,106,Competitor - Search,28185,1056,215.98
2025-02-11,106,Competitor - Search,23352,1029,278.22
2025-02-12,106,Competitor - Search,31959,1366,229.49
2025-02-13,106,Competitor - Search,24055,1307,209.88
2025-02-14,106,Competitor - Search,27485,1268,288.76
2025-02-15,106,Competitor - Search,31872,1589,
2025-02-16,106,Competitor - Search,28205,1196,222.88
2025-02-17,106,Competitor - Search,39963,1397,290.28
2025-02-18,106,Competitor - Search,36268,2027,271.76
2025-02-19,106,Competitor - Search,34606,1339,238.34
2025-02-20,106,Competitor - Search,32406,1558,372.2
2025-02-21,106,Competitor - Search,22934,987,255.6
2025-02-22,106,Competitor - Search,30864,771,
2025-02-23,106,Competitor - Search,28786,1044,343.44
2025-02-24,106,Competitor - Search,27997,1505,304.26
2025-02-25,106,Competitor - Search,39442,1802,386.51
2025-02-26,106,Competitor - Search,37467,2016,321.88
2025-02-27,106,Competitor - Search,28060,691,322.71
2025-02-28,106,Competitor - Search,40932,1890,359.29
2025-03-01,106,Competitor - Search,51728,1464,452.91
2025-03-02,106,Competitor - Search,43710,2233,380.49
2025-03-03,106,Competitor - Search,27686,790,267.63
2025-03-04,106,Competitor - Search,42054,1787,341.53
2025-03-05,106,Competitor - Search,49806,1747,353.29
2025-03-06,106,Competitor - Search,67138,2091,466.6
2025-03-07,106,Competitor - Search,49785,2506,443.12
2025-03-08,106,Competitor - Search,31477,1111,306.36
2025-03-09,106,Competitor - Search,64188,3371,454.79
2025-03-10,106,Competitor - Search,26577,546,276.77
2025-03-11,106,Competitor - Search,46826,2703,349.25
2025-03-12,106,Competitor - Search,45445,2249,323.63
2025-03-13,106,Competitor - Search,43068,1400,455.73
2025-03-14,106,Competitor - Search,55741,2914,407.34
2025-03-15,106,Competitor - Search,32998,1447,269.39
2025-03-16,106,Competitor - Search,39446,2165,429.5
2025-03-17,106,Competitor - Search,45838,1307,471.9
2025-03-18,106,Competitor - Search,42728,1434,395.21
2025-03-19,106,Competitor - Search,24950,589,295.91
2025-03-20,106,Competitor - Search,52183,1309,359.35
2025-03-21,106,Competitor - Search,34925,1495,
2025-03-22,106,Competitor - Search,34554,1167,431.76
2025-03-23,106,Competitor - Search,41787,1954,362.93
2025-03-24,106,Competitor - Search,56007,1345,408.48
2025-03-25,106,Competitor - Search,44704,1382,369.45
2025-03-26,106,Competitor - Search,24483,1442,303.91
2025-03-27,106,Competitor - Search,37544,788,466.24
2025-03-28,106,Competitor - Search,65391,3357,444.19
2025-03-29,106,Competitor - Search,43984,1162,339.08
2025-03-30,106,Competitor - Search,28128,797,347.69
2025-03-31,106,Competitor - Search,37520,1510,271.67
2025-04-01,106,Competitor - Search,45806,1019,405.91
2025-04-02,106,Competitor - Search,25696,812,276.37
2025-04-03,106,Competitor - Search,42117,2434,365.78
2025-04-04,106,Competitor - Search,34279,977,321.51
2025-04-05,106,Competitor - Search,43045,1016,304.47
2025-04-06,106,Competitor - Search,24814,1088,280.36
2025-04-07,106,Competitor - Search,53896,2994,377.24
2025-04-08,106,Competitor - Search,42306,1515,314.74
2025-04-09,106,Competitor - Search,27487,1629,326.28
2025-04-10,106,Competitor - Search,30673,1431,299.51
2025-04-11,106,Competitor - Search,48920,1658,391.97
2025-04-12,106,Competitor - Search,54923,2158,478.2
2025-04-13,106,Competitor - Search,32446,793,336.32
2025-04-14,106,Competitor - Search,32746,770,308.55
2025-04-15,106,Competitor - Search,54766,2109,394.04
2025-04-16,106,Competitor - Search,49324,2640,379.87
2025-04-17,106,Competitor - Search,45477,1145,409.27
2025-04-18,106,Competitor - Search,59934,2663,467.36
2025-04-19,106,Competitor - Search,34453,1037,394.36
2025-04-20,106,Competitor - Search,40267,1557,374.45
2025-04-21,106,Competitor - Search,29844,832,265.37
2025-04-22,106,Competitor - Search,51378,2588,404.52
2025-04-23,106,Competitor - Search,33974,1152,279.84
2025-04-24,106,Competitor - Search,35582,1658,346.63
2025-04-25,106,Competitor - Search,40602,948,312.31
2025-04-26,106,Competitor - Search,28008,1678,347.21
2025-04-27,106,Competitor - Search,37763,1815,316.94
2025-04-28,106,Competitor - Search,34718,2044,377.11
2025-04-29,106,Competitor - Search,32185,728,333.72
2025-04-30,106,Competitor - Search,29264,1284,317.17
2025-05-01,106,Competitor - Search,34725,728,310.6
2025-05-02,106,Competitor - Search,44165,1513,416.11
2025-05-03,106,Competitor - Search,38583,1317,322.22
2025-05-04,106,Competitor - Search,47028,2777,339.06
2025-05-05,106,Competitor - Search,68388,3100,468.52
2025-05-06,106,Competitor - Search,27996,681,346.56
2025-05-07,106,Competitor - Search,27628,574,277.46
2025-05-08,106,Competitor - Search,44472,1378,435.88
2025-05-09,106,Competitor - Search,53721,1519,455.56
2025-05-10,106,Competitor - Search,43227,2422,316.51
2025-05-11,106,Competitor - Search,34472,1946,282.16
2025-05-12,106,Competitor - Search,27722,557,268.6
2025-05-13,106,Competitor - Search,34247,1979,361.91
2025-05-14,106,Competitor - Search,50984,2515,387.92
2025-05-15,106,Competitor - Search,30933,747,382.7
2025-05-16,106,Competitor - Search,29076,760,345.33
2025-05-17,106,Competitor - Search,34414,1818,270.5
2025-05-18,106,Competitor - Search,63350,2607,471.99
2025-05-19,106,Competitor - Search,46720,1660,328.07
2025-05-20,106,Competitor - Search,58208,3375,413.92
2025-05-21,106,Competitor - Search,46563,1547,426.67
2025-05-22,106,Competitor - Search,47194,1109,327.77
2025-05-23,106,Competitor - Search,61280,3595,470.5
2025-05-24,106,Competitor - Search,51288,1211,405.8
2025-05-25,106,Competitor - Search,61680,1388,475.2
2025-05-26,106,Competitor - Search,38023,1725,283.46
2025-05-27,106,Competitor - Search,45233,1157,365.68
2025-05-28,106,Competitor - Search,32799,1120,313.04
2025-05-29,106,Competitor - Search,52004,2235,452.51
2025-05-30,106,Competitor - Search,46971,2166,365.77
2025-05-31,106,Competitor - Search,28859,1367,270.12
